Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
16/04/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,3,2,1,0,,1,0,1,3,0,3
16/04/2024 04:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,5,1,4,0,,1,0,1,1,0,1
16/04/2024 05:00,,,,9,7,2,7,4,3,,,,0,0,0,3,3,0,0,0,0,25,2,23,0,,13,0,13,4,0,4
16/04/2024 06:00,,,,33,26,7,34,27,7,,,,0,0,0,9,9,0,2,2,0,132,30,102,0,,29,0,29,9,0,9
16/04/2024 07:00,,,,62,53,9,85,72,13,,,,0,0,0,19,19,0,5,5,0,337,59,278,0,,92,0,92,30,2,28
16/04/2024 08:00,,,,89,70,19,128,108,20,,,,0,0,0,54,54,0,28,28,0,686,85,601,0,,263,0,263,55,1,54
16/04/2024 09:00,,,,56,35,21,75,47,28,,,,0,0,0,18,18,0,9,9,0,252,44,208,0,,148,0,148,34,2,32
16/04/2024 10:00,,,,43,22,21,37,20,17,,,,0,0,0,9,9,0,11,11,0,89,20,69,0,,78,0,78,27,1,26
16/04/2024 11:00,,,,45,21,24,44,23,21,,,,0,0,0,9,9,0,2,2,0,61,18,43,0,,64,0,64,24,0,24
16/04/2024 12:00,,,,39,19,20,64,32,32,,,,0,0,0,8,8,0,3,3,0,113,53,60,0,,70,0,70,52,0,52
16/04/2024 13:00,,,,42,20,22,58,26,32,,,,0,0,0,19,19,0,13,13,0,122,56,66,0,,82,0,82,70,0,70
16/04/2024 14:00,,,,43,18,25,67,25,42,,,,0,0,0,11,11,0,20,20,0,83,36,47,0,,58,0,58,58,0,58
16/04/2024 15:00,,,,32,13,19,61,32,29,,,,0,0,0,55,55,0,16,16,0,129,72,57,0,,63,0,63,76,1,75
16/04/2024 16:00,,,,44,14,30,73,24,49,,,,0,0,0,48,48,0,26,26,0,264,181,83,0,,78,3,75,105,1,104
16/04/2024 17:00,,,,114,29,85,158,29,129,,,,0,0,0,39,39,0,34,34,0,423,303,120,0,,100,0,100,217,0,217
16/04/2024 18:00,,,,104,23,81,135,29,106,,,,0,0,0,35,35,0,15,15,0,360,259,101,0,,104,1,103,181,0,181
16/04/2024 19:00,,,,81,35,46,112,40,72,,,,0,0,0,20,20,0,16,16,0,167,107,60,0,,86,0,86,112,0,112
16/04/2024 20:00,,,,50,21,29,72,32,40,,,,0,0,0,12,12,0,17,17,0,130,73,57,0,,86,0,86,93,3,90
16/04/2024 21:00,,,,10,6,4,26,8,18,,,,0,0,0,4,4,0,3,3,0,96,65,31,0,,53,1,52,76,0,76
16/04/2024 22:00,,,,6,1,5,12,3,9,,,,0,0,0,5,5,0,3,3,0,77,53,24,0,,40,0,40,45,0,45
16/04/2024 23:00,,,,4,1,3,5,1,4,,,,0,0,0,4,4,0,1,1,0,32,24,8,0,,20,0,20,25,0,25
17/04/2024 00:00,,,,1,1,0,4,2,2,,,,0,0,0,1,1,0,1,1,0,20,15,5,0,,7,0,7,21,0,21
17/04/2024 01:00,,,,1,0,1,0,0,0,,,,0,0,0,0,0,0,1,1,0,4,4,0,0,,0,0,0,2,0,2
17/04/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,4,1,0,,3,0,3,3,0,3
17/04/2024 03:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,3,3,0,0,,1,0,1,3,0,3
17/04/2024 04:00,,,,1,0,1,1,0,1,,,,0,0,0,1,1,0,0,0,0,6,3,3,0,,1,0,1,2,0,2
17/04/2024 05:00,,,,7,6,1,5,3,2,,,,0,0,0,2,2,0,2,2,0,32,2,30,0,,11,0,11,1,0,1
17/04/2024 06:00,,,,25,17,8,31,23,8,,,,0,0,0,7,7,0,5,5,0,129,28,101,0,,27,0,27,15,0,15
17/04/2024 07:00,,,,77,62,15,91,71,20,,,,0,0,0,15,15,0,27,27,0,363,75,288,0,,76,0,76,35,0,35
17/04/2024 08:00,,,,94,77,17,148,117,31,,,,0,0,0,64,64,0,96,96,0,682,92,590,0,,249,0,249,58,1,57
17/04/2024 09:00,,,,53,30,23,72,49,23,,,,0,0,0,13,13,0,19,19,0,245,37,208,0,,156,1,155,32,0,32
17/04/2024 10:00,,,,57,33,24,65,38,27,,,,0,0,0,7,7,0,17,17,0,102,18,84,0,,55,0,55,23,1,22
17/04/2024 11:00,,,,28,14,14,33,17,16,,,,0,0,0,10,10,0,11,11,0,80,23,57,0,,59,0,59,22,0,22
17/04/2024 12:00,,,,21,11,10,33,18,15,,,,0,0,0,14,14,0,6,6,0,97,40,57,0,,38,0,38,58,0,58
17/04/2024 13:00,,,,25,10,15,34,13,21,,,,0,0,0,12,12,0,10,10,0,100,53,47,0,,69,0,69,74,0,74
17/04/2024 14:00,,,,12,5,7,20,10,10,,,,0,0,0,11,11,0,11,11,0,96,49,47,0,,52,0,52,52,0,52
17/04/2024 15:00,,,,12,2,10,36,13,23,,,,0,0,0,36,36,0,17,17,0,141,83,58,0,,44,1,43,68,0,68
17/04/2024 16:00,,,,30,11,19,45,7,38,,,,0,0,0,35,35,0,17,17,0,234,160,74,0,,61,0,61,91,0,91
17/04/2024 17:00,,,,77,18,59,108,16,92,,,,0,0,0,40,40,0,37,37,0,467,353,114,0,,82,0,82,216,0,216
17/04/2024 18:00,,,,75,12,63,107,15,92,,,,0,0,0,38,38,0,13,13,0,301,215,86,0,,100,2,98,180,2,178
17/04/2024 19:00,,,,36,19,17,63,26,37,,,,0,0,0,17,17,0,4,4,0,172,104,68,0,,86,0,86,81,0,81
17/04/2024 20:00,,,,40,15,25,41,17,24,,,,0,0,0,14,14,0,7,7,0,120,62,58,0,,70,0,70,86,0,86
17/04/2024 21:00,,,,7,5,2,17,5,12,,,,0,0,0,2,2,0,8,8,0,82,61,21,0,,44,0,44,62,0,62
17/04/2024 22:00,,,,6,2,4,8,2,6,,,,0,0,0,2,2,0,4,4,0,68,48,20,0,,24,0,24,66,1,65
17/04/2024 23:00,,,,7,4,3,8,1,7,,,,0,0,0,2,2,0,2,2,0,40,30,10,0,,24,0,24,42,0,42
18/04/2024 00:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,19,14,5,0,,6,0,6,17,0,17
18/04/2024 01:00,,,,1,0,1,0,0,0,,,,0,0,0,1,1,0,2,2,0,5,4,1,0,,0,0,0,2,0,2
18/04/2024 02:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,3,0,3
18/04/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,1,0,1,4,0,4
18/04/2024 04:00,,,,0,0,0,2,0,2,,,,0,0,0,0,0,0,1,1,0,6,3,3,0,,3,0,3,2,0,2
18/04/2024 05:00,,,,7,6,1,7,4,3,,,,0,0,0,6,6,0,0,0,0,31,7,24,0,,13,0,13,1,0,1
18/04/2024 06:00,,,,33,26,7,35,30,5,,,,0,0,0,9,9,0,5,5,0,106,25,81,0,,18,0,18,10,0,10
18/04/2024 07:00,,,,55,47,8,80,66,14,,,,0,0,0,17,17,0,17,17,0,329,60,269,0,,74,1,73,35,1,34
18/04/2024 08:00,,,,84,68,16,130,106,24,,,,0,0,0,46,46,0,95,95,0,629,72,557,0,,234,1,233,58,0,58
18/04/2024 09:00,,,,43,29,14,60,37,23,,,,0,0,0,11,11,0,14,14,0,257,60,197,0,,156,3,153,32,1,31
18/04/2024 10:00,,,,51,21,30,54,27,27,,,,0,0,0,8,8,0,14,14,0,99,22,77,0,,66,1,65,27,1,26
18/04/2024 11:00,,,,36,19,17,53,28,25,,,,0,0,0,13,13,0,5,5,0,95,24,71,0,,51,0,51,31,1,30
18/04/2024 12:00,,,,36,19,17,53,28,25,,,,0,0,0,14,14,0,4,4,0,92,31,61,0,,65,1,64,46,0,46
18/04/2024 13:00,,,,42,19,23,52,20,32,,,,0,0,0,18,18,0,15,15,0,110,49,61,0,,82,0,82,56,0,56
18/04/2024 14:00,,,,31,15,16,44,23,21,,,,0,0,0,11,11,0,8,8,0,120,60,60,0,,71,0,71,66,0,66
18/04/2024 15:00,,,,36,12,24,45,11,34,,,,0,0,0,42,42,0,14,14,0,156,90,66,0,,68,0,68,51,0,51
18/04/2024 16:00,,,,49,17,32,90,23,67,,,,0,0,0,49,49,0,28,28,0,242,159,83,0,,91,0,91,92,0,92
18/04/2024 17:00,,,,99,20,79,148,23,125,,,,0,0,0,29,29,0,20,20,0,438,301,137,0,,96,1,95,206,0,206
18/04/2024 18:00,,,,93,23,70,122,33,89,,,,0,0,0,31,31,0,15,15,0,317,212,105,0,,108,0,108,160,0,160
18/04/2024 19:00,,,,50,22,28,85,37,48,,,,0,0,0,18,18,0,6,6,0,192,126,66,0,,102,0,102,131,1,130
18/04/2024 20:00,,,,42,14,28,56,25,31,,,,0,0,0,17,17,0,8,8,0,150,93,57,0,,98,1,97,93,0,93
18/04/2024 21:00,,,,19,8,11,39,14,25,,,,0,0,0,9,9,0,6,6,0,84,58,26,0,,69,0,69,73,0,73
18/04/2024 22:00,,,,10,4,6,23,4,19,,,,0,0,0,4,4,0,1,1,0,77,47,30,0,,31,0,31,52,0,52
18/04/2024 23:00,,,,3,1,2,8,2,6,,,,0,0,0,4,4,0,0,0,0,37,32,5,0,,26,0,26,39,0,39
19/04/2024 00:00,,,,1,1,0,6,2,4,,,,0,0,0,2,2,0,2,2,0,22,17,5,0,,10,0,10,17,0,17
19/04/2024 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,8,5,3,0,,0,0,0,3,0,3
19/04/2024 02:00,,,,1,0,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,1,0,1,4,0,4
19/04/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,5,0,5,9,0,9
19/04/2024 04:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,8,4,4,0,,2,0,2,2,0,2
19/04/2024 05:00,,,,8,6,2,10,6,4,,,,0,0,0,1,1,0,2,2,0,28,6,22,0,,11,0,11,4,0,4
19/04/2024 06:00,,,,20,13,7,20,14,6,,,,0,0,0,4,4,0,8,8,0,116,26,90,0,,16,0,16,9,0,9
19/04/2024 07:00,,,,44,34,10,49,38,11,,,,0,0,0,15,15,0,8,8,0,229,46,183,0,,69,0,69,35,0,35
19/04/2024 08:00,,,,54,39,15,81,68,13,,,,0,0,0,39,39,0,76,76,0,366,64,302,0,,149,1,148,43,0,43
19/04/2024 09:00,,,,49,30,19,52,28,24,,,,0,0,0,10,10,0,18,18,0,155,38,117,0,,117,0,117,36,1,35
19/04/2024 10:00,,,,36,16,20,48,20,28,,,,0,0,0,11,11,0,8,8,0,83,22,61,0,,68,0,68,38,2,36
19/04/2024 11:00,,,,34,18,16,39,19,20,,,,0,0,0,7,7,0,6,6,0,74,27,47,0,,77,1,76,44,0,44
19/04/2024 12:00,,,,51,26,25,53,25,28,,,,0,0,0,14,14,0,8,8,0,90,44,46,0,,61,0,61,46,0,46
19/04/2024 13:00,,,,34,16,18,60,26,34,,,,0,0,0,35,35,0,11,11,0,107,50,57,0,,78,1,77,86,0,86
19/04/2024 14:00,,,,49,20,29,74,29,45,,,,0,0,0,21,21,0,21,21,0,133,67,66,0,,69,0,69,76,0,76
19/04/2024 15:00,,,,34,14,20,65,28,37,,,,0,0,0,18,18,0,18,18,0,147,93,54,0,,74,0,74,75,1,74
19/04/2024 16:00,,,,40,9,31,69,20,49,,,,0,0,0,38,38,0,19,19,0,222,130,92,0,,85,0,85,127,1,126
19/04/2024 17:00,,,,86,23,63,113,39,74,,,,0,0,0,29,29,0,23,23,0,275,181,94,0,,113,1,112,145,2,143
19/04/2024 18:00,,,,87,29,58,137,54,83,,,,0,0,0,19,19,0,6,6,0,209,119,90,0,,113,1,112,113,2,111
19/04/2024 19:00,,,,67,33,34,98,47,51,,,,0,0,0,28,28,0,12,12,0,131,70,61,0,,106,0,106,93,0,93
19/04/2024 20:00,,,,41,24,17,61,35,26,,,,0,0,0,9,9,0,3,3,0,108,55,53,0,,113,0,113,87,1,86
19/04/2024 21:00,,,,20,11,9,25,11,14,,,,0,0,0,8,8,0,3,3,0,90,54,36,0,,78,0,78,87,0,87
19/04/2024 22:00,,,,3,3,0,14,5,9,,,,0,0,0,5,5,0,4,4,0,62,46,16,0,,41,0,41,49,1,48
19/04/2024 23:00,,,,2,1,1,13,2,11,,,,0,0,0,6,6,0,1,1,0,38,20,18,0,,37,0,37,41,1,40
20/04/2024 00:00,,,,5,3,2,8,2,6,,,,0,0,0,6,6,0,0,0,0,20,17,3,0,,17,0,17,32,1,31
20/04/2024 01:00,,,,4,3,1,2,0,2,,,,0,0,0,2,2,0,0,0,0,14,6,8,0,,0,0,0,2,0,2
20/04/2024 02:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,14,10,4,0,,9,0,9,15,0,15
20/04/2024 03:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,10,9,1,0,,2,0,2,14,0,14
20/04/2024 04:00,,,,0,0,0,3,2,1,,,,0,0,0,1,1,0,0,0,0,5,3,2,0,,3,0,3,2,0,2
20/04/2024 05:00,,,,9,5,4,10,5,5,,,,0,0,0,2,2,0,1,1,0,9,1,8,0,,4,0,4,3,0,3
20/04/2024 06:00,,,,14,8,6,13,8,5,,,,0,0,0,1,1,0,2,2,0,33,11,22,0,,15,0,15,5,0,5
20/04/2024 07:00,,,,39,17,22,48,22,26,,,,0,0,0,3,3,0,5,5,0,45,13,32,0,,23,0,23,18,1,17
20/04/2024 08:00,,,,84,41,43,93,41,52,,,,0,0,0,5,5,0,7,7,0,59,13,46,0,,40,0,40,19,1,18
20/04/2024 09:00,,,,133,64,69,173,66,107,,,,0,0,0,20,20,0,8,8,0,101,35,66,0,,64,1,63,26,0,26
20/04/2024 10:00,,,,158,80,78,191,88,103,,,,0,0,0,11,11,0,13,13,0,98,30,68,0,,65,0,65,49,0,49
20/04/2024 11:00,,,,187,88,99,259,116,143,,,,0,0,0,16,16,0,10,10,0,99,38,61,0,,78,0,78,51,0,51
20/04/2024 12:00,,,,159,80,79,234,110,124,,,,0,0,0,33,33,0,11,11,0,131,50,81,0,,92,0,92,71,0,71
20/04/2024 13:00,,,,166,72,94,222,103,119,,,,0,0,0,25,25,0,17,17,0,89,40,49,0,,127,0,127,69,0,69
20/04/2024 14:00,,,,136,67,69,186,94,92,,,,0,0,0,29,29,0,11,11,0,140,55,85,0,,83,0,83,64,0,64
20/04/2024 15:00,,,,120,56,64,182,82,100,,,,0,0,0,13,13,0,6,6,0,121,55,66,0,,90,2,88,62,0,62
20/04/2024 16:00,,,,120,70,50,184,110,74,,,,0,0,0,18,18,0,7,7,0,94,44,50,0,,80,1,79,74,0,74
20/04/2024 17:00,,,,96,54,42,143,68,75,,,,0,0,0,15,15,0,1,1,0,120,50,70,0,,78,0,78,92,0,92
20/04/2024 18:00,,,,71,36,35,87,49,38,,,,0,0,0,22,22,0,8,8,0,95,41,54,0,,73,1,72,72,0,72
20/04/2024 19:00,,,,56,33,23,89,56,33,,,,0,0,0,19,19,0,9,9,0,86,51,35,0,,94,0,94,67,0,67
20/04/2024 20:00,,,,31,21,10,61,35,26,,,,0,0,0,14,14,0,7,7,0,88,43,45,0,,94,0,94,64,1,63
20/04/2024 21:00,,,,17,13,4,28,16,12,,,,0,0,0,5,5,0,4,4,0,32,14,18,0,,47,1,46,50,0,50
20/04/2024 22:00,,,,11,6,5,23,10,13,,,,0,0,0,3,3,0,1,1,0,39,19,20,0,,41,1,40,24,0,24
20/04/2024 23:00,,,,9,6,3,14,6,8,,,,0,0,0,2,2,0,2,2,0,45,32,13,0,,36,0,36,33,0,33
21/04/2024 00:00,,,,1,1,0,2,0,2,,,,0,0,0,3,3,0,1,1,0,23,10,13,0,,26,0,26,28,2,26
21/04/2024 01:00,,,,4,0,4,1,0,1,,,,0,0,0,2,2,0,0,0,0,13,8,5,0,,0,0,0,4,0,4
21/04/2024 02:00,,,,2,0,2,5,0,5,,,,0,0,0,0,0,0,0,0,0,11,8,3,0,,5,0,5,8,0,8
21/04/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,11,8,3,0,,1,0,1,11,0,11
21/04/2024 04:00,,,,1,0,1,4,2,2,,,,0,0,0,1,1,0,0,0,0,5,3,2,0,,3,0,3,4,0,4
21/04/2024 05:00,,,,4,1,3,3,0,3,,,,0,0,0,2,2,0,0,0,0,11,2,9,0,,3,0,3,3,0,3
21/04/2024 06:00,,,,9,3,6,14,3,11,,,,0,0,0,4,4,0,1,1,0,23,9,14,0,,9,0,9,1,0,1
21/04/2024 07:00,,,,41,16,25,56,30,26,,,,0,0,0,2,2,0,2,2,0,37,14,23,0,,8,0,8,8,0,8
21/04/2024 08:00,,,,105,43,62,132,61,71,,,,0,0,0,16,16,0,6,6,0,60,33,27,0,,21,0,21,18,0,18
21/04/2024 09:00,,,,175,65,110,191,72,119,,,,0,0,0,9,9,0,7,7,0,70,18,52,0,,49,0,49,19,0,19
21/04/2024 10:00,,,,237,107,130,295,116,179,,,,0,0,0,12,12,0,9,9,0,92,25,67,0,,45,0,45,28,0,28
21/04/2024 11:00,,,,279,144,135,365,175,190,,,,0,0,0,24,24,0,15,15,0,113,41,72,0,,60,0,60,47,0,47
21/04/2024 12:00,,,,240,119,121,356,163,193,,,,0,0,0,25,25,0,31,31,0,135,48,87,0,,59,1,58,49,0,49
21/04/2024 13:00,,,,244,107,137,359,165,194,,,,0,0,0,28,28,0,30,30,0,139,43,96,0,,72,0,72,61,0,61
21/04/2024 14:00,,,,192,89,103,287,117,170,,,,0,0,0,21,21,0,21,21,0,118,55,63,0,,88,0,88,53,0,53
21/04/2024 15:00,,,,168,97,71,276,147,129,,,,0,0,0,21,21,0,17,17,0,119,50,69,0,,76,1,75,74,1,73
21/04/2024 16:00,,,,156,86,70,242,143,99,,,,0,0,0,20,20,0,15,15,0,130,55,75,0,,75,0,75,66,0,66
21/04/2024 17:00,,,,110,66,44,182,118,64,,,,0,0,0,21,21,0,10,10,0,97,51,46,0,,63,0,63,61,1,60
21/04/2024 18:00,,,,70,41,29,111,72,39,,,,0,0,0,20,20,0,10,10,0,107,53,54,0,,63,1,62,75,0,75
21/04/2024 19:00,,,,39,24,15,89,51,38,,,,0,0,0,30,30,0,9,9,0,119,68,51,0,,102,1,101,64,0,64
21/04/2024 20:00,,,,42,23,19,59,37,22,,,,0,0,0,8,8,0,3,3,0,74,41,33,0,,70,0,70,66,0,66
21/04/2024 21:00,,,,20,10,10,35,16,19,,,,0,0,0,8,8,0,5,5,0,53,27,26,0,,56,0,56,42,2,40
21/04/2024 22:00,,,,11,7,4,17,8,9,,,,0,0,0,4,4,0,5,5,0,46,25,21,0,,46,1,45,37,0,37
21/04/2024 23:00,,,,2,1,1,3,1,2,,,,0,0,0,3,3,0,2,2,0,12,9,3,0,,15,0,15,26,1,25
22/04/2024 00:00,,,,2,2,0,2,2,0,,,,0,0,0,1,1,0,0,0,0,10,4,6,0,,10,2,8,12,0,12
22/04/2024 01:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,4,4,0,0,,0,0,0,1,0,1
22/04/2024 02:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,7,6,1,0,,3,0,3,4,0,4
22/04/2024 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,4,0,4
22/04/2024 04:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,7,3,4,0,,1,0,1,3,0,3
22/04/2024 05:00,,,,6,5,1,8,5,3,,,,0,0,0,3,3,0,2,2,0,29,4,25,0,,12,0,12,0,0,0
22/04/2024 06:00,,,,36,27,9,46,38,8,,,,0,0,0,12,12,0,6,6,0,126,27,99,0,,20,0,20,12,2,10
22/04/2024 07:00,,,,55,44,11,77,62,15,,,,0,0,0,14,14,0,23,23,0,255,54,201,0,,81,0,81,39,0,39
22/04/2024 08:00,,,,96,79,17,136,117,19,,,,0,0,0,58,58,0,70,70,0,542,87,455,0,,219,1,218,55,1,54
22/04/2024 09:00,,,,45,30,15,67,41,26,,,,0,0,0,17,17,0,18,18,0,228,38,190,0,,134,0,134,25,1,24
22/04/2024 10:00,,,,49,23,26,60,24,36,,,,0,0,0,13,13,0,13,13,0,88,18,70,0,,67,0,67,24,2,22
22/04/2024 11:00,,,,43,25,18,55,27,28,,,,0,0,0,13,13,0,5,5,0,73,25,48,0,,45,2,43,28,0,28
22/04/2024 12:00,,,,50,29,21,69,42,27,,,,0,0,0,8,8,0,12,12,0,99,37,62,0,,90,0,90,54,0,54
22/04/2024 13:00,,,,58,34,24,59,31,28,,,,0,0,0,20,20,0,13,13,0,92,44,48,0,,69,0,69,90,0,90
22/04/2024 14:00,,,,37,17,20,50,19,31,,,,0,0,0,19,19,0,12,12,0,104,61,43,0,,68,0,68,64,0,64
22/04/2024 15:00,,,,34,10,24,53,23,30,,,,0,0,0,43,43,0,17,17,0,132,78,54,0,,49,0,49,62,0,62
22/04/2024 16:00,,,,59,25,34,83,30,53,,,,0,0,0,43,43,0,30,30,0,216,144,72,0,,87,0,87,113,0,113
22/04/2024 17:00,,,,111,24,87,150,21,129,,,,0,0,0,38,38,0,31,31,0,422,319,103,0,,102,0,102,237,0,237
22/04/2024 18:00,,,,85,24,61,119,28,91,,,,0,0,0,36,36,0,22,22,0,297,200,97,0,,101,1,100,203,1,202
22/04/2024 19:00,,,,47,16,31,63,21,42,,,,0,0,0,19,19,0,15,15,0,153,98,55,0,,85,0,85,110,0,110
22/04/2024 20:00,,,,41,19,22,58,24,34,,,,0,0,0,20,20,0,4,4,0,117,76,41,0,,59,0,59,93,0,93
22/04/2024 21:00,,,,8,7,1,21,10,11,,,,0,0,0,6,6,0,5,5,0,70,44,26,0,,54,0,54,66,0,66
22/04/2024 22:00,,,,8,3,5,13,3,10,,,,0,0,0,6,6,0,7,7,0,48,30,18,0,,25,0,25,46,0,46
22/04/2024 23:00,,,,1,0,1,8,3,5,,,,0,0,0,0,0,0,5,5,0,26,19,7,0,,8,0,8,24,0,24
23/04/2024 00:00,,,,6,3,3,8,3,5,,,,0,0,0,0,0,0,0,0,0,11,7,4,0,,12,1,11,10,0,10
23/04/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,4,3,1,0,,0,0,0,1,0,1
23/04/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,1,0,1,4,0,4
23/04/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,7,4,3,0,,3,1,2,2,0,2
23/04/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,1,1,0,3,1,2,0,,1,0,1,1,0,1
23/04/2024 05:00,,,,8,5,3,10,5,5,,,,0,0,0,4,4,0,4,4,0,31,3,28,0,,12,0,12,2,0,2
23/04/2024 06:00,,,,48,38,10,50,42,8,,,,0,0,0,7,7,0,5,5,0,136,35,101,0,,36,0,36,8,0,8
23/04/2024 07:00,,,,93,72,21,124,97,27,,,,0,0,0,18,18,0,25,25,0,318,55,263,0,,98,0,98,37,0,37
23/04/2024 08:00,,,,112,89,23,172,138,34,,,,0,0,0,60,60,0,83,83,0,775,104,671,0,,283,1,282,75,1,74
23/04/2024 09:00,,,,67,42,25,86,56,30,,,,0,0,0,22,22,0,23,23,0,292,55,237,0,,140,1,139,34,0,34
23/04/2024 10:00,,,,51,22,29,77,36,41,,,,0,0,0,9,9,0,14,14,0,83,23,60,0,,70,1,69,26,0,26
23/04/2024 11:00,,,,53,26,27,83,42,41,,,,0,0,0,12,12,0,6,6,0,81,29,52,0,,64,1,63,25,0,25
23/04/2024 12:00,,,,68,32,36,78,39,39,,,,0,0,0,10,10,0,10,10,0,104,42,62,0,,79,0,79,59,0,59
23/04/2024 13:00,,,,48,22,26,78,35,43,,,,0,0,0,25,25,0,15,15,0,115,53,62,0,,78,0,78,84,1,83
23/04/2024 14:00,,,,65,34,31,84,44,40,,,,0,0,0,19,19,0,12,12,0,99,47,52,0,,68,1,67,62,2,60
23/04/2024 15:00,,,,71,36,35,82,36,46,,,,0,0,0,51,51,0,24,24,0,156,88,68,0,,65,0,65,48,0,48
23/04/2024 16:00,,,,89,31,58,126,36,90,,,,0,0,0,54,54,0,37,37,0,239,155,84,0,,91,1,90,88,0,88
23/04/2024 17:00,,,,140,50,90,207,48,159,,,,0,0,0,41,41,0,36,36,0,496,373,123,0,,123,0,123,204,1,203
23/04/2024 18:00,,,,162,48,114,219,70,149,,,,0,0,0,34,34,0,19,19,0,345,245,100,0,,110,1,109,189,1,188
23/04/2024 19:00,,,,98,47,51,148,60,88,,,,0,0,0,21,21,0,14,14,0,177,113,64,0,,93,0,93,130,2,128
23/04/2024 20:00,,,,71,35,36,102,46,56,,,,0,0,0,22,22,0,15,15,0,123,86,37,0,,57,2,55,92,2,90
23/04/2024 21:00,,,,30,14,16,65,21,44,,,,0,0,0,8,8,0,5,5,0,101,69,32,0,,63,0,63,71,0,71
23/04/2024 22:00,,,,6,2,4,14,4,10,,,,0,0,0,11,11,0,3,3,0,58,39,19,0,,43,0,43,49,1,48
23/04/2024 23:00,,,,4,1,3,11,2,9,,,,0,0,0,3,3,0,1,1,0,38,26,12,0,,21,0,21,26,1,25
24/04/2024 00:00,,,,2,0,2,4,0,4,,,,0,0,0,0,0,0,3,3,0,20,13,7,0,,9,0,9,20,0,20
24/04/2024 01:00,,,,1,1,0,1,1,0,,,,0,0,0,1,1,0,0,0,0,5,5,0,0,,0,0,0,5,0,5
24/04/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,1,0,1,4,0,4
24/04/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,4,2,2,0,,1,0,1,4,0,4
24/04/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,6,2,4,0,,4,0,4,1,0,1
